id,gender,khmer_name
2098,female,ប៉ាង ហ្ស៊ូ
2099,male,ងួន វុឌ្ឍី
2100,male,ស្រី ណារ៉ុង
2101,male,គឹម មណី
2102,male,ទេព វីរៈ
2103,female,ឈិន សមាត្រ
2104,female,សុង សំ
2105,female,ហាក់ ធារី
2106,male,ហ៊ុន ចិន្ដា
2107,male,ហួយ ចិន្ដា
2108,male,ទុំ សម្បត្តិ
2109,male,ឡុង រិន
2110,male,ហ៊ិន បទុម
2111,male,ឆាយ រស្មី
2112,female,ជិន ស៊ីវន
2113,female,ស៊ី ពៅ
2114,male,ហូ យ៉េន
2115,male,ថៃ ធារិទ្ធ
2116,male,ឆាយ សុខ
2117,female,យស់ អម្ពរ
2118,female,សរ លីហ្សា
2119,male,តក់ ហ៊ឹម
2120,female,សៀង សាវឿន
2121,male,កែប ងួន
2122,female,ប៉ែន វណ្ណា
2123,female,ស ម៉ាលីន
2124,male,ហេង វណ្ណា
2125,female,ជ័យ ភាក្គ្លី
2126,female,មេង រតនា
2127,male,ញឹក ចន្ថា
2128,male,ជិន នី
2129,female,ងួន ចាង
2130,female,យូ យ៉ាន
2131,female,អៀម ជា
2132,male,សិន ឡុង
2133,male,ស្បោង ង៉ុយ
2134,female,ឯក ស្រីពេជ្រ
2135,male,អៀម អន
2136,male,ស៊ន គិត
2137,male,សឿង ព្រះ
2138,male,ជិន ធារិទ្ធ
2139,male,សៀង សុភាព
2140,male,អៀវ សុវណ្ណ
2141,female,លន់ ចំប៉ី
2142,female,យស់ រិន
2143,male,អៀម សារិទ្ធ
2144,female,ជឹម ចន្ថា
2145,female,រស់ សាវ៉ាន់
2146,male,ហុង ជ័យ
2147,female,ខេម សាន
2148,male,ជិន ធាន
2149,male,ធី វីឈៀត
2150,male,ចាប ពៅ
2151,female,ឃាង សេង
2152,female,សាន យ៉ាន
2153,male,ស សុភា
2154,male,លន់ ណាត់
2155,male,កែវ ភារៈ
2156,male,អាង ភារៈ
2157,female,ហ៊ិន ស៊ីណាត
2158,female,សន វណ្ណារី
2159,male,ហូ ខាន់
2160,male,ស៊ុយ ទេព
2161,female,ប៉ែន ឈូករតន៍
2162,female,សុខ សុជាតា
2163,female,កែប សារិន
2164,female,អ៊ុយ សារឿន
2165,female,សង ចន្ទនារី
2166,male,សៅ ចិន្ដា
2167,female,ជី ហាន់
2168,female,នី សីម៉ា
2169,male,ស សុផល
2170,male,ថៃ សំ
2171,female,វ៉ាង សាវឿន
2172,male,ឌី ចិន្ដា
2173,female,សរ ចាង
2174,male,ចុក សុផាត
2175,female,ស្បោង ស្រីមុំ
2176,female,ណាត់ ស៊ីវន
2177,female,ស្រី លំអង
2178,female,លីម ឡេង
2179,female,ឡាយ ស៊ីវន
2180,male,សាង មណី
2181,male,រួយ ក្រម
2182,male,ស៊ី សិរី
2183,female,សន ណាន
2184,male,ស៊ុយ សារិទ្ធ
2185,female,ទេព គឹម
2186,male,សម ស៊ីន
2187,female,ឈឹម សោភ័ណ
2188,male,ឆាយ ស៊ីណា
2189,male,រ៉ន ង៉ុយ
2190,female,ជី វណ្ណា
2191,male,យស់ សុខា
2192,female,សេង ទូច
2193,male,តូច ថាត់
2194,female,ឱ វណ្ណារី
2195,male,ជឹម ណារិទ្ធ
2196,male,ម៉ាក រ៉ាយ
2197,female,ង៉ុយ រស់
2198,male,ស៊ី សមសួន
2199,male,លី ពិជ័យ
2200,male,អ៊ុំ ហេង
2201,male,ស ណារ៉ុង
2202,male,សិន សូនីតា
2203,female,ស៊ី ផ្កា
2204,female,ប៉ុក រៅំឌើល
2205,female,ថន ស៊ី
2206,female,ឱ ហៀក
2207,male,លីម ទិព្វសព្ទ
2208,female,ឌី លក្ស្មី
2209,female,ទាវ សែន
2210,female,អ៊ុំ ណារី
2211,female,ខៀវ ស្រីមុំ
2212,male,វ៉ាង យ៉ាន
2213,male,សឿង រ៉ាយ
2214,female,ជឹម លីនដា
2215,female,ជា បុប្ផា
2216,female,ឈឹម ចំប៉ី
2217,female,លីម រិន
2218,female,អ៊ុយ សាត
2219,male,តាង ពិរុណ
2220,female,ហ៊ិន ស្រីមុំ
2221,male,ឈិត គឹម
2222,male,គ្រី លាភ
2223,female,ជ័យ បុប្ផា
2224,female,ជា ណាន
2225,male,ជិន ព្រះ
2226,male,ង៉ុយ សំណាង
2227,female,ស៊ន សិរី
2228,male,សឿង ណែន
2229,male,ស៊ន សំណាង
2230,male,ចន្ទ ណារ៉ុង
2231,female,ងិន ពីលីកា
2232,male,ស៊ុយ សុផល
2233,female,ង៉ុយ សុជាតា
2234,male,ចុក សាវឿន
2235,female,ណាត់ សុម៉ាលី
2236,female,ងួន ម៉ាលីន
2237,male,ស៊ន សុផល
2238,female,កឹម សុគម
2239,female,ពិជ សុជាតា
2240,male,ហួយ ច័ន្ទដារិទ្ធ
2241,female,ម៉ៅ សុខ
2242,male,ឱ កុសល
2243,female,ឈឹម ឈូក
2244,male,ឱ ឈៀង
2245,male,សម សាត
2246,male,ប៉ាង ពៅ
2247,male,លីម ណារ៉ុង
2248,male,រ៉េត សុភាព
2249,male,ជិន ដានី
2250,male,សួន ពិសាល
2251,female,សេង រឿន
2252,female,ម៉ាក លីហ្សា
2253,male,ផាន ថាត់
2254,female,ថៃ សំណាង
2255,female,សម សោភា
2256,male,ឱម ជា
2257,female,រួយ សាវឿន
2258,female,កែប បុប្ផា
2259,female,ទាវ ឆោម
2260,male,អ៊ូ មុនី
2261,male,សន ចំណាន
2262,male,ប៉ាង សិរី
2263,female,ងិន សម្បត្តិ
2264,female,សុន នួន
2265,female,មួយ សុខ
2266,female,មូល បុប្ផា
2267,female,មេង ទូច
2268,male,ផាន សុខា
2269,female,គ្រី កុម្ភៈ
2270,female,មាន សុភក្ត្រ
2271,female,ទុំ ម៉ាលី
2272,female,ហាក់ ស្រីនិច
2273,female,ម៉ាក វាសនា
2274,female,សរ ធី
2275,male,ង៉ុយ ចំរើន
2276,male,ប៊ុន ប៊ុនហេង
2277,male,ម៉ៅ សុភា
2278,female,តាត ទេព
2279,female,មូល និសា
2280,female,អុង ម៉ាលីន
2281,male,សួន ទូច
2282,female,អិម ខាន់
2283,female,សេង គឹម
2284,female,ឃីម សុវណ្ណា
2285,male,តាង សាវឿន
2286,male,ហូ ហ៊ិន
2287,male,ហ៊ុន រស្មី
2288,female,ស្រី សាំភេះ
2289,female,មា ញាន
2290,male,ស៊ីន និស្ស័យ
2291,female,ឌួង សាន
2292,female,ទុំ លី
2293,female,អៀវ ណាង
2294,female,ខេម ច័ន្ទមុនី
2295,female,ងួន គុន្ធា
2296,female,សឿង សុផល
2297,female,ឈិត ម៉ូនីកា
2298,female,តាំង ភាក្គ្លី
2299,female,មាន ចន្ថា
2300,male,ហុក ហាន់
2301,female,រស់ ណាត់
2302,male,សុខ សំណាង
2303,female,សោម ពាង់
2304,female,ប៊ុន សំ
2305,male,ប៊ុន និមល
2306,female,សឺន នួន
2307,male,សុខ ជា
2308,male,សោម សំណាង
2309,female,មាស លាង
2310,male,ផាន សារិទ្ធ
2311,male,សូ ចន្ថា
2312,female,ញឹក សិរី
2313,male,ហ៊ិន សុផល
2314,female,អ៊ុយ សុគន្ធកញ្ញា
2315,male,ហូ រិន
2316,male,អុង ជ័យ
2317,male,ទឹក សៀន
2318,male,ប៉ុក សុខា
2319,male,ឯក វណ្ណា
2320,male,អិម ក្រម
2321,female,អុង ស្រីមុំ
2322,male,ជី សម្ផស្ស
2323,female,ខាត់ កែវ
2324,male,វ៉ាង បទុម
2325,female,សរ សំ
2326,male,សរ សារិទ្ធ
2327,male,ងួន សាកងៀ
2328,female,កឹម ធា
2329,female,ឃីម បុប្ផា
2330,female,ធី ភាក្គ្លី
2331,male,សរ ពៅ
2332,female,កែប សុកមាញ
2333,female,គឹម រឿន
2334,female,លី ផាល្លេះ
2335,male,ទ្រី ណែន
2336,male,ម៉ាក ញាន
2337,female,សង បូណ៌មី
2338,male,វ៉ាង រ៉ាយ
2339,female,ស សម្បត្តិ
2340,male,ងិន សែន
2341,female,ហេង រៅំឌើល
2342,male,ឆាយ ធី
2343,female,អ៊ុយ ឆោម
2344,female,ឱ អន
2345,female,មាន មណី
2346,male,លិម រស្មី
2347,female,អ៊ូ សុទ្ធា
2348,female,ថន ចិន្តា
2349,male,សែន មុនី
2350,male,ចាប ណារ៉ុង
2351,female,សរ ងិន
2352,male,ឌួង ដានី
2353,female,មាស សុផល
2354,male,ពិជ ឫទ្ធិ
2355,male,សួន មុនី
2356,female,ឃាង ស្រីពេជ្រ
2357,male,ស៊ន ទឹក
2358,female,ធី លក្ស្មី
2359,female,ឌី ផ្កា
2360,female,ជ័យ ស្រីមុំ
2361,male,ប៉ែន ស៊ីណា
2362,female,ឈិន ឈូក
2363,male,ឱក សុភក្ត្រ
2364,male,វង្ស ផាល្លេះ
2365,female,ស៊ីន ឆោម
2366,female,សង មាស
2367,female,សូ ណាន
2368,male,ប៉ែន វីឈៀត
2369,female,ឯក ម៉ាលីស
2370,male,អុង ពិសាល
2371,male,ភី សុគម
2372,male,ដាញ់ សាត
2373,male,សន សុខា
2374,male,សុង សមាត្រ
2375,female,ឌុល សាវឿន
2376,male,ខាត់ ស៊ីណា
2377,male,មួយ ផល្លា
2378,female,សួន ប៉ែន
2379,male,ប៉ាង ហ៊ឹម
2380,female,ចាន់ ស្រីមុំ
2381,female,សិន ស្រីនាង
2382,male,សោម កុសល
2383,male,ទ្រី សារឿន
2384,female,យូ ស៊ីណា
2385,male,នី សៀន
2386,male,តក់ ក្រយ៉ា
2387,male,ឃីម ផល្លា
2388,female,អ៊ូ ទេព
2389,male,អ៊ុំ សុភាព
2390,male,ថៃ ឈៀង
2391,female,សុខ ស្រីមុំ
2392,male,មាស សុខា
2393,female,ងិន ផល្លា
2394,male,តូច វណ្ណា
2395,female,ហុង តុលា
2396,female,ប៊ុន លីនដា
2397,female,អ៊ុច ផាល្លេះ
2398,male,ធី វណ្ណា
2399,female,ខាយ សូនីតា
2400,male,មា រិន
2401,female,សោម សុគន្ធា
2402,female,ឌុល អម្ពរ
2403,female,ជិន សូហ្វី
2404,male,ពិជ ក្រយ៉ា
2405,female,លន់ សុកមាញ
2406,male,សេង ឡុង
2407,female,ជី ស្រីពេជ្រ
2408,male,សុន សែន
2409,male,ពេជ្រ វណ្ណា
2410,male,សួន រដ្ឋា
2411,male,ប៊ុន ណាង
2412,female,សៅ ស្រីមុំ
2413,female,ខៀវ គឹម
2414,female,មួយ បុប្ផា
2415,female,អិម ម៉ាលី
2416,female,ជី ស្រីណាត
2417,female,ពិជ ពីលីកា
2418,male,ចុក ថាត់
2419,male,ជិន ឆេង
2420,female,គួច កែវ
2421,female,មាន លីនដា
2422,female,ងិន សុភ័ក្រ្ត
2423,female,រស់ សុបឺណ
2424,female,សម សីម៉ា
2425,male,សាន សុជាត
2426,male,រួយ ទេព
2427,male,ទុំ គឹម
2428,female,អាង លីហ្សា
2429,male,លី ណារ៉ុង
2430,male,ង៉ុយ ស៊ីណា
2431,male,អៀវ ខេម
2432,male,សុន ពិសាល
2433,female,រ៉េត វឌ្ឍនា
2434,male,ទី ក្រយ៉ា
2435,male,ស្បោង ហេង
2436,female,ង៉ុយ លាង
2437,female,រស់ ចិន្តា
2438,female,អៀវ កែវមនី
2439,female,ឃីម ទូច
2440,female,សាង សុខា
2441,male,ទី យ៉េន
2442,female,យូ ស៊ីណាត
2443,female,ស រតនា
2444,female,អិម គុន្ធារ
2445,female,ថៃ រតនា
2446,male,សៅ ទុយ
2447,female,ញឹក ម៉ៅ
2448,female,លីម ចន្ថា
2449,female,សួន ឆេង
2450,male,រស់ មណី
2451,male,ចេង វិបុល
2452,male,ឆន ឡេង
2453,female,ជឹម សាត
2454,female,អៀម ធា
2455,female,ចុក សឺម៉ន
2456,male,ស៊ុន ស៊ីន
2457,male,កែប ម៉េង
2458,female,ឌួង សាំភេះ
2459,female,មាន ម៉ូនីកា
2460,female,សន បុប្ផា
2461,female,ចន្ទ ទូច
2462,male,រ៉ន សារិទ្ធ
2463,male,ឆោម សម្បត្តិ
2464,male,នី សុភា
2465,male,ហាក់ រដ្ឋា
2466,female,ងួន មាស
2467,female,ទិត្យ ឆោម
2468,male,សុខ យ៉េន
2469,female,ណាត់ សុខ
2470,male,ជឹម ងួន
2471,female,សូ សារ៉េត
2472,female,សង ម៉ូនីកា
2473,female,តាំង ចំរើន
2474,female,ដួង ញាន
2475,male,ហ៊ុន សារិទ្ធ
2476,male,សៅ និមល
